timestamp_ms,price_usd
1775984456131,2214.087176
1775988066875,2214.765926
1775991647358,2201.149522
1775995261954,2205.266097
1775998858051,2196.840202
1776002466767,2187.817444
1776006049457,2182.285836
1776009644808,2186.530473
1776013257095,2186.501047
1776016868812,2204.039843
1776020458894,2201.438963
1776024050730,2198.923666
1776027648827,2213.295166
1776031253205,2209.852349
1776034852994,2199.150727
1776038454317,2192.160845
1776042061703,2205.311793
1776045645564,2203.954880
1776049267238,2194.403491
1776052820570,2194.665714
1776056473497,2190.954063
1776060077975,2189.251012
1776063658066,2199.107042
1776067253745,2187.972523
1776070869201,2184.952867
1776074457876,2188.451254
1776078066883,2183.321386
1776081625748,2188.088926
1776085256100,2193.389528
1776088836279,2210.817192
1776092415406,2231.452287
1776096077848,2209.500749
1776099666295,2226.711778
1776103255468,2225.827655
1776106813889,2233.050339
1776110448454,2264.090287
1776114038160,2254.062309
1776117640866,2261.295759
1776121226897,2354.336016
1776124845897,2371.863296
1776128458220,2362.320750
1776132003674,2369.589576
1776135651300,2368.596576
1776139231252,2366.429713
1776142831405,2364.291583
1776146447313,2356.365526
1776150012924,2374.674072
1776153615647,2377.746183
1776157242681,2387.739451
1776160801251,2388.100943
1776164457208,2376.505918
1776168052355,2375.733073
1776171634991,2374.252077
1776175259983,2392.122751
1776178862229,2361.314537
1776182434502,2366.845442
1776186031418,2332.664970
1776189634032,2337.973223
1776193258780,2315.549753
1776196821485,2314.331959
1776200418192,2312.425853
1776204050238,2325.112557
1776207617758,2316.427523
1776211239187,2323.217827
1776214808987,2334.600371
1776218402808,2336.377527
1776222012062,2325.225456
1776225647712,2329.181030
1776229210780,2333.665869
1776232848049,2320.652564
1776236463499,2317.292447
1776240043338,2316.641949
1776243618138,2328.424719
1776247239477,2320.904284
1776250801877,2322.719684
1776254414983,2335.763731
1776258015913,2337.505669
1776261604131,2327.487330
1776265234288,2337.895878
1776268835249,2331.837670
1776272433864,2340.382853
1776276031564,2347.915868
1776279662267,2359.025355
1776283249291,2375.968711
1776286821990,2363.656994
1776290440530,2360.453897
1776294031250,2365.027481
1776297642694,2359.683410
1776301238226,2360.943596
1776304836179,2351.648420
1776308434084,2359.256989
1776312073883,2358.683142
